"FechaHora","Fecha","Hora","DirMed_a_1100cm","Humedad_a_620cm","Irradia_a_200cm","Presion_a_150cm","SigDir_a_1100cm","SigVel_a_1100cm","TemAire_a_620cm","VelMax_a_1100","VelMedia_a_1100cm"
"42737.625","2017/1/02","15:00","240.9","78.44","104.4","955.9400000000001","20.44","0.52","4.6","2.65","1.45"
"42737.63194444445","2017/1/02","15:10","252.7","78.83","121.4","955.96","16.42","0.5600000000000001","4.5","2.84","1.56"
"42737.63888888889","2017/1/02","15:20","264.4","78.29000000000001","114.6","956.2","18.58","0.52","4.58","3.04","1.89"
"42737.64583333334","2017/1/02","15:30","264.1","79.09","119.6","956.1799999999999","15.22","0.53","4.46","3.43","2.28"
"42737.65277777778","2017/1/02","15:40","254.9","79.15000000000001","95.5","956.09","14.82","0.63","4.49","3.53","2.15"
"42737.65972222222","2017/1/02","15:50","238.3","78.78","58.28","956.0599999999999","14.41","0.6","4.64","3.04","1.75"
"42737.66666666666","2017/1/02","16:00","248","79.23","56.29","956.09","18.04","0.52","4.68","2.35","1.34"
"42737.67361111111","2017/1/02","16:10","253.2","77.51000000000001","27.56","956.08","26.29","0.4","5.09","1.57","0.61"
"42737.68055555555","2017/1/02","16:20","257.8","77.56","21.85","956.08","14.46","0.31","5.14","1.57","0.82"
"42737.6875","2017/1/02","16:30","271.9","78.17","11.74","956.01","26.63","0.59","5.01","2.55","1.06"
"42737.69444444445","2017/1/02","16:40","254.7","79.09","6.28","955.9","23.17","0.41","4.79","2.55","1.01"
"42737.70138888889","2017/1/02","16:50","254.8","79.65000000000001","2.37","956","21.46","0.67","4.68","3.63","1.57"
"42737.70833333334","2017/1/02","17:00","266.1","81.59999999999999","0.82","956.15","17.61","0.83","4.29","3.53","2.13"
"42737.71527777778","2017/1/02","17:10","262","83.09999999999999","0.41","956.27","14.48","0.82","3.97","5.98","2.9"
"42737.72222222222","2017/1/02","17:20","262.4","84.3","0.34","956.4","15.05","0.87","3.64","5.19","3.09"
"42737.72916666666","2017/1/02","17:30","262.6","84.3","0.32","956.52","18.47","0.58","3.69","3.63","1.9"
"42737.73611111111","2017/1/02","17:40","260.2","84.7","0.19","956.5700000000001","16.47","0.71","3.61","3.53","1.89"
"42737.74305555555","2017/1/02","17:50","251","85.8","0.36","956.53","20.5","0.87","3.45","4.12","1.79"
"42737.75","2017/1/02","18:00","254.5","85.7","0.32","956.63","24.44","0.85","3.42","3.92","1.72"
"42737.75694444445","2017/1/02","18:10","248.2","85.7","0.38","956.77","19.15","0.6","3.33","3.14","1.83"
"42737.76388888889","2017/1/02","18:20","242.3","86.5","0.42","956.74","13.92","0.53","3.12","3.82","2.26"
"42737.77083333334","2017/1/02","18:30","241.6","86.5","0.4","956.72","14.41","0.61","3.18","2.74","1.41"
"42737.77777777778","2017/1/02","18:40","246.8","85.8","0.41","956.6799999999999","16.21","0.33","3.39","1.57","0.77"
"42737.78472222222","2017/1/02","18:50","256.8","85.7","0.63","956.83","13.68","0.59","3.3","3.04","1.77"
"42737.79166666666","2017/1/02","19:00","255.3","86.2","0.5","956.88","15.58","0.54","3.23","3.14","1.73"
"42737.79861111111","2017/1/02","19:10","260.6","85.90000000000001","0.4","956.92","18.35","0.4","3.29","2.16","1.12"
"42737.80555555555","2017/1/02","19:20","252.5","86.7","0.26","957.02","12.43","0.51","3.12","1.96","0.99"
"42737.8125","2017/1/02","19:30","261.9","87.40000000000001","0.29","957.04","19.88","0.41","3.1","1.76","0.54"
"42737.81944444445","2017/1/02","19:40","254.1","86.40000000000001","0.28","957.0700000000001","14.51","0.53","3.28","1.86","0.71"
"42737.82638888889","2017/1/02","19:50","239.6","87.59999999999999","0.38","957.12","14.55","0.63","3.01","2.84","1.45"
"42737.83333333334","2017/1/02","20:00","244.9","89.2","0.51","957.3","13.25","0.6899999999999999","2.76","3.63","1.96"
"42737.84027777778","2017/1/02","20:10","252.2","88.2","0.48","957.33","17.14","0.63","2.89","4.12","1.61"
"42737.84722222222","2017/1/02","20:20","270.2","87.5","0.33","957.24","27.67","0.33","3","1.57","0.67"
"42737.85416666666","2017/1/02","20:30","294.1","86.8","0.44","957.27","25.76","0.47","3.16","2.16","1.09"
"42737.86111111111","2017/1/02","20:40","248.7","87.40000000000001","0.51","957.3200000000001","16.26","0.55","2.93","3.33","1.81"
"42737.86805555555","2017/1/02","20:50","237.2","86.8","0.52","957.1900000000001","18.04","0.6","2.99","2.55","1.12"
"42737.875","2017/1/02","21:00","235.8","85.8","0.68","957.11","13.36","0.5600000000000001","3.08","2.35","1.13"
"42737.88194444445","2017/1/02","21:10","233.7","85.2","0.67","957.17","13.17","0.28","3.17","1.37","0.66"
"42737.88888888889","2017/1/02","21:20","52.49","85.8","0.8100000000000001","957.3","34.02","0.67","3.01","2.16","0.74"
"42737.89583333334","2017/1/02","21:30","75.14","88.7","1.12","957.45","22.45","0.37","2.76","1.67","0.82"
"42737.90277777778","2017/1/02","21:40","101.6","91.09999999999999","1.33","957.54","11.28","0.28","2.19","2.06","1.42"
"42737.90972222222","2017/1/02","21:50","123.6","92.3","1.2","957.51","13.19","0.28","2.22","1.67","0.9399999999999999"
"42737.91666666666","2017/1/02","22:00","127.3","91.59999999999999","1.08","957.5","21.26","0.21","2.4","1.18","0.63"
"42737.92361111111","2017/1/02","22:10","138.5","91","0.86","957.46","6.56","0.2","2.55","0.98","0.51"
"42737.93055555555","2017/1/02","22:20","106.7","90.90000000000001","0.54","957.46","39.06","0.2","2.65","0.88","0.27"
"42737.9375","2017/1/02","22:30","284.6","88.59999999999999","0.18","957.54","15.43","0.21","3.01","0.88","0.3"
"42737.94444444445","2017/1/02","22:40","326.7","89.09999999999999","0.49","957.67","14.95","0.35","2.76","1.37","0.6"
"42737.95138888889","2017/1/02","22:50","310.1","90.09999999999999","0.83","957.73","27.67","0.51","2.61","1.96","0.68"
"42737.95833333334","2017/1/02","23:00","288.7","90.40000000000001","0.6","957.78","18.21","0.39","2.48","1.76","0.79"
"42737.96527777778","2017/1/02","23:10","310.2","90.90000000000001","0.47","957.88","17.09","0.28","2.35","1.18","0.49"
"42737.97222222222","2017/1/02","23:20","291.5","91","0.46","957.96","20.06","0.34","2.27","1.47","0.48"
"42737.97916666666","2017/1/02","23:30","248.9","91.2","0.34","957.92","14.83","0.31","2.31","1.18","0.34"
"42737.98611111111","2017/1/02","23:40","229.9","90.5","0.36","957.87","9.56","0.27","2.38","1.08","0.51"
"42737.99305555555","2017/1/02","23:50","258.6","89.7","0.37","957.91","17.49","0.26","2.56","1.27","0.52"
"42738","2017/1/03","00:00","257.7","89.2","0.46","957.73","13.51","0.28","2.52","1.47","0.73"
"42738.00694444445","2017/1/03","00:10","291.6","89.7","0.35","957.6900000000001","14.19","0.27","2.33","1.18","0.49"
"42738.01388888889","2017/1/03","00:20","22.59","91.59999999999999","0.29","957.55","34.21","0.37","1.92","1.57","0.48"
"42738.02083333334","2017/1/03","00:30","55.77","92.3","0.45","957.54","9.31","0.28","1.73","1.76","1.23"
"42738.02777777778","2017/1/03","00:40","85.59999999999999","93","0.36","957.5599999999999","26.96","0.37","1.49","1.47","0.57"
"42738.03472222222","2017/1/03","00:50","253.9","94","0.33","957.5700000000001","7.92","0.14","1.47","0.59","0.08"
"42738.04166666666","2017/1/03","01:00","202.3","95.2","0.4","957.45","11.65","0.3","1.61","1.08","0.55"
"42738.04861111111","2017/1/03","01:10","178.6","93.7","0.4","957.4","15.22","0.17","1.79","0.98","0.55"
"42738.05555555555","2017/1/03","01:20","126.3","94.7","0.32","957.39","22.69","0.18","1.53","0.6899999999999999","0.09"
"42738.0625","2017/1/03","01:30","69.13","95.2","0.37","957.33","19.8","0.35","1.51","1.47","0.77"
"42738.06944444445","2017/1/03","01:40","81.5","94.8","0.53","957.34","11.18","0.6","1.44","2.25","0.83"
"42738.07638888889","2017/1/03","01:50","123.1","96.2","0.35","957.35","22.94","0.31","1.06","2.06","1.05"
"42738.08333333334","2017/1/03","02:00","201.5","97.8","0.25","957.35","51.33","0.31","1.19","1.18","0.53"
"42738.09027777778","2017/1/03","02:10","266","95.59999999999999","0.19","957.39","18.08","0.42","1.53","1.76","0.96"
"42738.09722222222","2017/1/03","02:20","295.9","93.09999999999999","0.3","957.59","24.26","0.27","1.34","1.18","0.37"
"42738.10416666666","2017/1/03","02:30","268.9","93.8","0.09","957.6","15.61","0.16","1.21","0.78","0.15"
"42738.11111111111","2017/1/03","02:40","300.6","93.59999999999999","0.26","957.62","32.81","0.32","1.01","1.08","0.45"
"42738.11805555555","2017/1/03","02:50","352.3","96.09999999999999","0.3","957.58","11.75","0.25","0.37","1.18","0.38"
"42738.125","2017/1/03","03:00","32.94","97.09999999999999","0.39","957.54","9.91","0.5","0.31","2.25","1.07"
"42738.13194444445","2017/1/03","03:10","63.37","98.40000000000001","0.26","957.6","10.79","0.58","0.24","2.35","1.28"
"42738.13888888889","2017/1/03","03:20","97.5","98.8","0.22","957.62","15.19","0.21","0.21","1.08","0.5"
"42738.14583333334","2017/1/03","03:30","101.1","99.09999999999999","0.12","957.6900000000001","9.25","0.18","0.25","0.98","0.62"
"42738.15277777778","2017/1/03","03:40","144.2","99.09999999999999","0.37","957.64","42.07","0.25","0.35","1.27","0.83"
"42738.15972222222","2017/1/03","03:50","232.4","99.09999999999999","0.28","957.67","13.19","0.45","0.78","1.67","0.8"
"42738.16666666666","2017/1/03","04:00","273.6","98.3","0.13","957.59","56.86","0.23","0.88","0.98","0.21"
"42738.17361111111","2017/1/03","04:10","0.79","98.09999999999999","0.11","957.5599999999999","24.93","0.21","0.44","0.88","0.32"
"42738.18055555555","2017/1/03","04:20","323.3","97.90000000000001","0.26","957.64","26.85","0.17","0.37","0.88","0.4"
"42738.1875","2017/1/03","04:30","349.5","97.90000000000001","0.21","957.54","21.04","0.16","0.23","0.59","0.19"
"42738.19444444445","2017/1/03","04:40","344.8","98.5","0.55","957.65","22.25","0.24","0.07000000000000001","0.88","0.37"
"42738.20138888889","2017/1/03","04:50","233.8","98.5","0.3","957.83","14.38","0.12","0.12","0.6899999999999999","0.05"
"42738.20833333334","2017/1/03","05:00","259.6","97.40000000000001","0.26","957.77","16.72","0.14","0.15","0.6899999999999999","0.08"
"42738.21527777778","2017/1/03","05:10","327.7","96.8","0.28","957.78","14.36","0.2","-0.17","0.78","0.33"
"42738.22222222222","2017/1/03","05:20","266","96.90000000000001","0.28","957.8200000000001","36.87","0.34","-0.03","1.47","0.68"
"42738.22916666666","2017/1/03","05:30","245","95.7","0.44","957.84","33.65","0.43","0.06","1.57","0.5600000000000001"
"42738.23611111111","2017/1/03","05:40","47.65","96.09999999999999","0.6","957.95","31.41","0.19","-0.18","0.88","0.31"
"42738.24305555555","2017/1/03","05:50","77.87","97.2","0.68","957.9400000000001","26.78","0.3","-0.34","1.37","0.72"
"42738.25","2017/1/03","06:00","84.3","98.40000000000001","0.43","958.04","49.71","0.4","-0.67","1.47","0.55"
"42738.25694444445","2017/1/03","06:10","275.5","98.09999999999999","0.42","958.1799999999999","28.28","0.24","-0.04","1.18","0.57"
"42738.26388888889","2017/1/03","06:20","333.3","97.09999999999999","0.7","958.17","8.94","0.18","-0.54","1.27","0.85"
"42738.27083333334","2017/1/03","06:30","318.8","98.5","0.66","958.1799999999999","26.51","0.32","-0.6","1.08","0.41"
"42738.27777777778","2017/1/03","06:40","287.5","98.3","0.52","958.1900000000001","26.91","0.24","-0.34","0.88","0.16"
"42738.28472222222","2017/1/03","06:50","332.6","98.5","0.3","958.36","22.6","0.2","-0.6899999999999999","0.98","0.32"
"42738.29166666666","2017/1/03","07:00","42.05","99","0.58","958.4400000000001","26.44","0.41","-0.8","1.76","0.64"
"42738.29861111111","2017/1/03","07:10","74.37","98.90000000000001","0.49","958.49","13.79","0.49","-1.2","1.86","0.83"
"42738.30555555555","2017/1/03","07:20","85.2","99.09999999999999","0.45","958.59","19.16","0.32","-1.31","1.47","0.6899999999999999"
"42738.3125","2017/1/03","07:30","101.8","99.09999999999999","0.46","958.5700000000001","18.12","0.33","-1.61","1.67","0.85"
"42738.31944444445","2017/1/03","07:40","86.2","99.09999999999999","1.75","958.66","14.33","0.4","-1.78","2.25","1.42"
"42738.32638888889","2017/1/03","07:50","85","99.09999999999999","3.89","958.7","17.06","0.22","-1.78","1.18","0.63"
"42738.33333333334","2017/1/03","08:00","78.31999999999999","99.09999999999999","12.08","958.67","8.06","0.38","-1.79","2.35","1.46"
"42738.34027777778","2017/1/03","08:10","99.3","99.09999999999999","37.18","958.77","19.5","0.31","-1.7","1.86","1.07"
"42738.34722222222","2017/1/03","08:20","86","99.09999999999999","64.72","958.86","15.28","0.43","-1.42","1.76","0.96"
"42738.35416666666","2017/1/03","08:30","108","99.09999999999999","91","958.89","21.43","0.23","-0.95","1.18","0.49"
"42738.36111111111","2017/1/03","08:40","90","99.09999999999999","125.6","958.9400000000001","15.37","0.24","-0.73","1.18","0.63"
"42738.36805555555","2017/1/03","08:50","79.67","99.09999999999999","166.8","958.97","11.15","0.17","-0.67","1.57","1.01"
"42738.375","2017/1/03","09:00","131.4","98.2","198.4","959.12","42.08","0.27","-0.11","1.18","0.28"
"42738.38194444445","2017/1/03","09:10","233.3","90.09999999999999","231.2","959.25","22.06","0.21","1.05","1.08","0.55"
"42738.38888888889","2017/1/03","09:20","242.4","85.8","267.6","959.3200000000001","34.14","0.3","1.34","1.37","0.32"
"42738.39583333334","2017/1/03","09:30","338.4","86.09999999999999","288.8","959.4299999999999","18.12","0.36","1.03","1.57","0.84"
"42738.40277777778","2017/1/03","09:40","358.5","90.90000000000001","309.8","959.48","23.94","0.46","0.4","2.35","1.22"
"42738.40972222222","2017/1/03","09:50","341","95.59999999999999","312.6","959.5599999999999","13.15","0.42","-0.08","2.35","1.36"
"42738.41666666666","2017/1/03","10:00","332.9","98","243.6","959.73","16.3","0.39","-0.22","2.16","1.25"
"42738.42361111111","2017/1/03","10:10","328.8","99.09999999999999","188.2","959.83","17.62","0.46","-0.22","2.35","1.34"
"42738.43055555555","2017/1/03","10:20","326.7","99.09999999999999","159.8","959.91","19.97","0.47","-0.29","2.06","0.91"
"42738.4375","2017/1/03","10:30","338.6","99.09999999999999","352.7","959.99","40.63","0.27","0.03","1.57","0.46"
"42738.44444444445","2017/1/03","10:40","25.55","93.5","435.3","960","40.01","0.18","1.62","0.88","0.17"
"42738.45138888889","2017/1/03","10:50","314.1","84.5","448.6","959.96","41.83","0.23","2.29","1.08","0.25"
"42738.45833333334","2017/1/03","11:00","298.9","84.90000000000001","425.9","959.96","20.75","0.23","2.2","1.27","0.68"
"42738.46527777778","2017/1/03","11:10","299.4","84.2","413.9","959.98","19.45","0.31","2.46","1.67","0.77"
"42738.47222222222","2017/1/03","11:20","326.6","81.40000000000001","417.4","959.99","19.52","0.29","3.03","1.67","0.75"
"42738.47916666666","2017/1/03","11:30","325.6","83.90000000000001","396.6","959.95","19.67","0.26","2.79","1.27","0.57"
"42738.48611111111","2017/1/03","11:40","310","82.3","395.6","959.91","32.39","0.59","3.47","2.45","1.2"
"42738.49305555555","2017/1/03","11:50","262","80.3","403","959.78","29.57","0.43","3.95","1.96","0.6899999999999999"
"42738.5","2017/1/03","12:00","259.2","76.48","405.6","959.65","21.06","0.37","4.62","1.96","0.65"
"42738.50694444445","2017/1/03","12:10","263.7","73.73999999999999","408.4","959.51","30.45","0.32","5.25","1.37","0.44"
"42738.51388888889","2017/1/03","12:20","240.9","73.39","408.6","959.51","25.96","0.34","5.33","1.57","0.68"
"42738.52083333334","2017/1/03","12:30","259","69.40000000000001","407.9","959.37","68.14","0.27","6.4","1.27","0.29"
"42738.52777777778","2017/1/03","12:40","19.34","68.61","403.8","959.35","47.92","0.41","6.77","1.67","0.43"
"42738.53472222222","2017/1/03","12:50","70.13","67.88","398","959.26","30.1","0.3","6.95","1.57","0.46"
"42738.54166666666","2017/1/03","13:00","45.34","65.95","393.9","959.12","28.47","0.18","7.55","0.6899999999999999","0.21"
"42738.54861111111","2017/1/03","13:10","352.3","64.19","386.8","958.98","27.08","0.31","8.06","1.27","0.42"
"42738.55555555555","2017/1/03","13:20","288.7","63.64","376.9","958.9400000000001","56.67","0.35","8.15","1.47","0.47"
"42738.5625","2017/1/03","13:30","259.8","61.16","367.6","958.92","22.86","0.24","8.76","1.18","0.63"
"42738.56944444445","2017/1/03","13:40","292.8","60.29","357.4","958.98","31.86","0.36","9.18","1.57","0.5600000000000001"
"42738.57638888889","2017/1/03","13:50","305.4","59.6","344.4","958.9400000000001","53.15","0.26","9.44","1.08","0.36"
"42738.58333333334","2017/1/03","14:00","306.9","55.94","330.5","958.87","19.98","0.27","10.42","1.18","0.26"
"42738.59027777778","2017/1/03","14:10","248.8","55.83","314.6","958.84","28.56","0.25","10.36","1.18","0.48"
"42738.59722222222","2017/1/03","14:20","249.9","53.77","296.1","958.77","53.3","0.27","11.05","0.98","0.28"
"42738.60416666666","2017/1/03","14:30","251.8","55.25","275.3","958.8099999999999","17.87","0.3","10.96","1.37","0.6"
"42738.61111111111","2017/1/03","14:40","257.4","55.03","258","958.85","12.64","0.42","10.97","1.57","0.58"
"42738.61805555555","2017/1/03","14:50","258","55.93","237.2","958.9","32.21","0.52","10.87","1.86","0.8100000000000001"
"42738.625","2017/1/03","15:00","259.3","56.02","219.3","958.9299999999999","17.92","0.39","11.02","1.96","0.83"
"42738.63194444445","2017/1/03","15:10","245.2","56.96","198.8","958.92","22.76","0.36","10.93","2.06","0.99"
"42738.63888888889","2017/1/03","15:20","262.7","57","176.5","958.9","19.51","0.48","10.94","1.96","0.75"
"42738.64583333334","2017/1/03","15:30","296.7","55.68","153.2","958.99","35.56","0.33","11.4","1.37","0.52"
"42738.65277777778","2017/1/03","15:40","288.6","54.98","131.5","959.02","43.63","0.33","11.65","1.47","0.45"
"42738.65972222222","2017/1/03","15:50","275.7","54.35","108.3","959.0599999999999","19.91","0.27","11.7","0.98","0.3"
"42738.66666666666","2017/1/03","16:00","281.9","56.35","85.59999999999999","959.0599999999999","14.75","0.25","11.1","0.88","0.47"
"42738.67361111111","2017/1/03","16:10","298.5","57.59","65.51000000000001","959.0599999999999","12.04","0.24","10.76","0.98","0.45"
"42738.68055555555","2017/1/03","16:20","288.3","58.11","45.54","959.05","24.24","0.23","10.85","0.88","0.39"
"42738.6875","2017/1/03","16:30","271.7","59.52","26.83","959.05","17.01","0.23","10.65","1.08","0.38"
"42738.69444444445","2017/1/03","16:40","279.3","60.63","11.7","959.0700000000001","8.99","0.23","10.42","0.88","0.34"
"42738.70138888889","2017/1/03","16:50","272.4","61.83","2.25","959.09","10.98","0.25","10.12","1.37","0.61"
"42738.70833333334","2017/1/03","17:00","273","62.25","0.38","959.22","8.44","0.26","9.9","1.47","0.88"
