Fecha,Hora,DirMed_a_1100cm,Humedad_a_620cm,Irradia_a_200cm,Presion_a_150cm,SigDir_a_1100cm,SigVel_a_1100cm,TemAire_a_620cm,VelMax_a_1100,VelMedia_a_1100cm
2017/1/25,21:40,104.5,69.93,0.87,945.03,60.76,2.93,6.47,13.72,3.58
2017/1/25,21:50,127.5,70.22,0.67,944.99,44.43,1.9,6.46,12.94,4.12
2017/1/25,22:00,128.2,70.6,0.59,945,33.19,2.06,6.44,9.11,3.65
2017/1/25,22:10,139.1,71.02,0.46,944.89,26.8,2.66,6.39,11.56,5.33
2017/1/25,22:20,139.6,71.37,0.38,944.91,30.67,2.42,6.39,11.96,4.15
2017/1/25,22:30,137.8,70.48,0.3,944.81,56.67,2,6.55,8.33,2.69
2017/1/25,22:40,156,69.95,0.5,944.74,56.97,1.63,6.69,8.23,2.19
2017/1/25,22:50,139.4,69.21,0.44,944.77,44.56,1.76,6.78,8.53,2.68
2017/1/25,23:00,150.7,69.06,0.47,944.96,60.81,1.3,6.78,6.37,1.19
2017/1/25,23:10,146,69.34,0.32,945.09,57.37,0.97,6.75,5.98,1.43
2017/1/25,23:20,94.6,69.77,0.14,945.06,66.82,0.58,6.69,2.45,0.69
2017/1/25,23:30,157.7,69.74,0.17,945.07,67.61,1.93,6.69,7.64,2.12
2017/1/25,23:40,126.4,69.85,0.58,945.11,22.07,1.39,6.59,8.82,4.03
2017/1/25,23:50,125.5,71.27,0.42,945.16,18.64,1.64,6.4,10.39,5.29
2017/1/26,00:00,115,72.45,0.37,945.22,16.72,1.61,6.23,10,5.5
2017/1/26,00:10,125.7,73.27,0.58,945.14,17.74,1.39,6.12,10.29,5.46
2017/1/26,00:20,122.6,74.22,0.67,944.9,17.82,2.2,6.05,13.13,6.49
2017/1/26,00:30,123.2,73.66,0.61,944.83,20.07,1.7,6.15,9.8,4.67
2017/1/26,00:40,121.9,73.29,0.56,944.71,17.6,1.93,6.18,12.94,6.95
2017/1/26,00:50,117.3,73.14,0.53,944.67,13.08,1.84,6.19,11.56,6.57
2017/1/26,01:00,129.2,73.6,0.37,944.63,18.25,1.69,6.17,9.41,4.25
2017/1/26,01:10,134.4,73.44,0.71,944.51,17.39,1.32,6.21,9.11,5.34
2017/1/26,01:20,135.4,71.62,0.88,944.32,17.9,1.7,6.48,11.17,5.92
2017/1/26,01:30,146.9,71.74,1.29,944.28,33.46,2.08,6.6,9.31,4.22
2017/1/26,01:40,156.6,72.83,0.86,944.13,25.98,1.9,6.53,10.58,4.23
2017/1/26,01:50,150.4,73.35,0.57,943.95,19.67,2.36,6.49,14.6,7.39
2017/1/26,02:00,144.5,73.94,0.53,943.82,22.8,2.19,6.44,12.35,6.48
2017/1/26,02:10,140.5,73.65,1.04,943.76,17.98,2.46,6.41,14.01,7.93
2017/1/26,02:20,149.5,72.15,0.84,943.89,18.57,2.25,6.55,14.31,7.79
2017/1/26,02:30,136.4,72.06,1.28,943.93,16.49,1.97,6.57,10.98,6.31
2017/1/26,02:40,142.3,72.28,1.1,943.78,18.22,2.19,6.56,14.31,7.39
2017/1/26,02:50,141.2,73.1,0.79,943.68,12.81,2.12,6.48,16.56,8.69
2017/1/26,03:00,136.8,74.13,1.42,943.71,19.42,2.49,6.44,14.01,6.74
2017/1/26,03:10,135.6,74.92,1.37,943.66,14.18,1.73,6.31,11.86,7.24
2017/1/26,03:20,139.4,74.6,1.03,943.6,19.21,2.12,6.32,12.84,6.51
2017/1/26,03:30,137.3,73.79,0.9,943.45,17.93,1.98,6.4,12.35,6.03
2017/1/26,03:40,139.7,73.68,0.95,943.23,14.45,2.18,6.38,12.45,7.11
2017/1/26,03:50,137.1,73.33,0.95,943.04,12.5,1.93,6.4,14.7,8.3
2017/1/26,04:00,129.3,73.47,1.28,942.94,19.21,2.5,6.45,11.76,5.94
2017/1/26,04:10,122.9,73.28,1.16,942.84,18.16,1.49,6.49,10,5.52
2017/1/26,04:20,141.6,72.91,1.17,942.8,17.95,2.3,6.58,10.19,5.51
2017/1/26,04:30,145.8,73.73,0.93,942.82,17.53,1.82,6.52,12.54,5.56
2017/1/26,04:40,143.1,74.3,1.15,942.88,16.21,1.68,6.44,8.92,4.59
2017/1/26,04:50,145.5,73.7,1.31,942.81,19.28,2.05,6.5,12.45,5.81
2017/1/26,05:00,146,73.59,1.03,942.66,21.47,2.58,6.52,14.41,6.46
2017/1/26,05:10,151.4,74.25,1.01,942.4,17.9,2.13,6.42,14.21,7.66
2017/1/26,05:20,146.5,75.51,0.49,942.07,17.32,2.43,6.24,14.01,8.36
2017/1/26,05:30,146.4,75.77,0.92,942.09,16.9,2.17,6.18,15.48,8.57
2017/1/26,05:40,140,76.58,0.81,942.01,11.74,2.64,6.06,16.37,9.76
2017/1/26,05:50,138.6,76.23,0.95,942.1,13.81,2.09,6.18,14.5,9.1
2017/1/26,06:00,136.5,75.04,1.19,942.27,15.56,2.4,6.34,14.21,7.33
2017/1/26,06:10,136,75.72,1.12,942.31,15.32,1.87,6.29,12.64,7.19
2017/1/26,06:20,141.2,75.64,0.59,942.13,15.94,2.24,6.27,15.48,9.04
2017/1/26,06:30,139,75.65,0.83,942.23,15.85,2.48,6.32,15.39,8.71
2017/1/26,06:40,139,76.08,0.98,942.28,20.05,2.84,6.31,15.68,7.87
2017/1/26,06:50,145.5,76.16,0.99,942.25,18.13,1.99,6.34,13.23,7.41
2017/1/26,07:00,145.3,74.96,0.72,942.37,22.17,2.05,6.52,12.05,6.33
2017/1/26,07:10,142.6,74.62,1.13,942.32,17.57,2.22,6.66,14.41,7.54
2017/1/26,07:20,142.1,75.66,1,942.28,13.02,1.94,6.59,14.31,9.23
2017/1/26,07:30,143.7,75.43,1.5,942.36,16.19,2.31,6.67,14.7,9.01
2017/1/26,07:40,134.4,76.21,1.93,942.56,18.42,2.08,6.68,13.33,6.54
2017/1/26,07:50,151.6,76.24,3.52,942.75,17.58,1.32,6.81,9.02,5.47
2017/1/26,08:00,153.2,77.3,6.6,942.76,17.29,2.61,6.87,14.01,8.04
2017/1/26,08:10,143.7,78.97,10.25,942.74,15.59,2.06,6.85,13.03,8.11
2017/1/26,08:20,145.9,78.37,9.16,942.75,18.74,2.15,7.03,12.74,6.76
2017/1/26,08:30,144.2,79.13,12.03,942.68,17.19,2.07,7,13.43,7.06
2017/1/26,08:40,147.3,78.8,14.8,942.68,18.89,2.21,7.08,16.95,6.85
2017/1/26,08:50,151.3,78.61,18.73,942.67,17.97,1.87,7.16,11.17,7.09
2017/1/26,09:00,150.8,79.3,22.04,942.71,18.61,2.1,7.17,14.41,6.64
2017/1/26,09:10,155,81.4,24.39,942.75,21.18,2.15,7.05,11.56,5.63
2017/1/26,09:20,155.2,83,27.84,942.75,18.39,1.83,6.84,12.45,6.37
2017/1/26,09:30,155,83.7,36.57,942.77,13.39,1.93,6.75,14.31,8.47
2017/1/26,09:40,154.8,83.5,57.17,942.81,17.77,2.11,6.77,13.43,7.73
2017/1/26,09:50,152.2,83.1,52.06,942.82,16.31,1.47,6.81,11.76,6.54
2017/1/26,10:00,151.4,83.3,41.98,942.84,21.83,2.11,6.93,11.96,6.17
2017/1/26,10:10,155.4,84,49.58,942.9,14.49,1.51,6.85,11.37,6.72
2017/1/26,10:20,151.1,84.2,43.2,942.97,17.5,2.07,6.81,11.37,6.2
2017/1/26,10:30,153.1,84.6,49.08,942.97,20.87,1.81,6.77,9.8,5.78
2017/1/26,10:40,154,84.7,66.48,942.95,13.5,1.78,6.78,10.98,6.95
2017/1/26,10:50,153.8,84.7,86.8,942.78,17.25,1.93,6.8,11.66,6.54
2017/1/26,11:00,154.4,84.5,94.5,942.72,18.33,2.38,6.86,12.74,6.54
2017/1/26,11:10,146.4,83.8,82.2,942.63,23.72,2.11,7.07,12.45,4.94
2017/1/26,11:20,144.1,82.8,72.67,942.49,13.98,1.36,7.18,8.53,5.52
2017/1/26,11:30,156.2,81.5,98.5,942.43,23.49,1.73,7.44,8.92,4.81
2017/1/26,11:40,174.1,80.5,94.7,942.33,18.54,1.47,7.69,7.84,4
2017/1/26,11:50,181.6,79.78,109.9,942.27,18.54,1.46,7.86,10.29,4.42
2017/1/26,12:00,175,79.8,131,942.35,19.64,1.72,7.89,9.31,4.82
2017/1/26,12:10,158.8,80,119.9,942.35,20.03,1.85,7.9,9.9,4.71
2017/1/26,12:20,171.2,80.3,115.4,942.43,22.41,1.49,7.92,6.96,3.5
2017/1/26,12:30,162.7,79.58,145.3,942.35,30.07,1.22,8.06,5.88,2.87
2017/1/26,12:40,153.4,78.9,150.4,942.33,14.64,0.7,8.1,5,2.9
2017/1/26,12:50,121.6,77.43,143,942.33,35.32,0.6,8.49,2.65,1.07
2017/1/26,13:00,82.7,76.13,144.9,942.26,24.31,0.35,8.56,2.16,1.22
2017/1/26,13:10,341.2,75.36,138.2,942.27,40.69,0.43,9,1.76,0.79
2017/1/26,13:20,359.5,75.49,159.3,942.3,29.23,0.38,8.98,1.96,0.6
2017/1/26,13:30,33.11,74.52,215.4,942.32,40.37,0.34,9.16,1.76,0.62
2017/1/26,13:40,102.2,72.97,191.5,942.29,51.54,0.51,9.2,2.55,1.06
2017/1/26,13:50,125.5,71.01,158.1,942.36,65.38,0.76,9.63,3.14,1.01
2017/1/26,14:00,155.5,70.72,99.8,942.37,45.6,0.52,9.66,2.74,0.9
2017/1/26,14:10,101.3,73.11,91.8,942.48,36.96,0.95,9.51,3.43,1.37
2017/1/26,14:20,96.3,77.69,106.4,942.51,12.82,0.44,8.61,3.63,2.22
2017/1/26,14:30,94.6,75.79,102.3,942.57,22.86,0.31,8.91,2.16,1.28
2017/1/26,14:40,85.3,74.85,63.42,942.73,16.28,0.28,9.1,1.57,0.8
2017/1/26,14:50,80.3,74.44,53.6,942.82,61.04,0.28,9.44,1.86,0.2
2017/1/26,15:00,235.7,71.38,77.39,942.98,16.89,0.72,9.49,3.04,1.56
2017/1/26,15:10,219.1,70.28,264.8,943.02,15.91,0.8,9.61,3.82,1.69
2017/1/26,15:20,207.3,69.61,240.3,943.07,32.05,0.82,9.59,4.02,2.17
2017/1/26,15:30,182,66.88,267.6,943.18,34.21,0.66,10.35,3.33,1.76
2017/1/26,15:40,203,68.31,161.9,943.22,23.86,1.1,9.92,5.49,2.81
2017/1/26,15:50,182.9,68.2,150.3,943.29,23.96,1.13,9.86,5.68,2.7
2017/1/26,16:00,195.5,68.86,101.5,943.46,23.47,1.05,9.73,5.29,2.89
2017/1/26,16:10,208.7,69.98,85.9,943.55,26.68,0.64,9.66,3.82,2.5
2017/1/26,16:20,200.7,69.65,65.47,943.62,28.34,1.1,9.73,4.7,2.34
2017/1/26,16:30,203.5,70.59,51.27,943.8,25.52,0.92,9.57,4.41,2.1
2017/1/26,16:40,209.4,71.55,36.04,943.91,18.2,0.91,9.51,4.41,2.58
2017/1/26,16:50,208.4,72.67,26.25,944.04,19.07,0.69,9.46,3.82,2.34
2017/1/26,17:00,220.9,74.55,17.43,944.22,12.83,0.56,9.35,4.61,3.09
2017/1/26,17:10,220.6,75.56,8.79,944.34,12.56,0.6,9.26,4.21,2.6
2017/1/26,17:20,220.6,76.41,3.09,944.5,14.69,0.52,9.14,4.21,3.02
2017/1/26,17:30,211.5,77.11,0.94,944.58,12.73,0.76,9.07,5,3.14
2017/1/26,17:40,223.4,77.49,0.49,944.73,12.41,0.75,9.05,3.63,2.29
2017/1/26,17:50,233.3,76.45,0.19,944.86,15.36,0.66,9.04,3.82,2.36
2017/1/26,18:00,217.2,74.96,0.26,945.02,10.02,0.6,8.98,5,3.19
2017/1/26,18:10,220.6,74.82,0.39,945.17,8.13,0.59,8.83,5.29,3.85
2017/1/26,18:20,235.6,73.07,0.3,945.18,19.61,1.2,8.73,5.59,3.48
2017/1/26,18:30,241.7,73.2,0.25,945.29,27.11,1.02,8.65,4.9,2.55
2017/1/26,18:40,243.5,73.54,0.31,945.48,23.72,1.5,8.49,7.35,3.4
2017/1/26,18:50,247.3,73.94,0.67,945.68,13.86,1.05,8.3,6.37,3.51
2017/1/26,19:00,246.1,74.07,0.74,945.75,14.34,0.87,8.26,5.49,3.11
2017/1/26,19:10,250.4,73.94,0.38,945.89,18,0.77,8.28,4.21,2.35
2017/1/26,19:20,250.9,73.97,0.13,945.96,15.23,0.71,8.23,3.92,2.39
2017/1/26,19:30,239.3,74.49,0.2,946.07,8.32,0.42,8.1,3.72,2.44
2017/1/26,19:40,243.8,74.64,0.23,946.29,17.35,0.81,8.04,3.63,2.08
2017/1/26,19:50,254.7,74.84,0.26,946.51,31.21,0.85,8.11,3.33,1.24
2017/1/26,20:00,247,75.5,0.32,946.64,21.17,0.8,7.95,4.12,2.09
2017/1/26,20:10,239.7,76.53,0.39,946.75,12.19,0.55,7.68,4.12,2.76
2017/1/26,20:20,235.4,76.83,0.34,946.81,13.05,0.81,7.68,4.02,2.65
2017/1/26,20:30,219.8,76.98,0.22,946.87,12.31,0.46,7.64,4.31,2.85
2017/1/26,20:40,222,77.05,0.38,946.97,12.12,0.47,7.62,3.72,2.52
2017/1/26,20:50,221.6,76.81,0.34,946.97,7.3,0.25,7.58,3.14,2.46
2017/1/26,21:00,218.4,76.17,0.25,947.04,8.65,0.35,7.66,2.94,2.04
2017/1/26,21:10,209.6,76.69,0.25,947.25,9.71,0.42,7.58,3.23,2.31
2017/1/26,21:20,222.5,77.7,0.32,947.47,7.86,0.35,7.37,3.04,2.33
2017/1/26,21:30,251.1,77.4,0.36,947.66,14.79,0.41,7.51,2.74,1.69
2017/1/26,21:40,259.9,77.26,0.37,947.85,14.75,0.57,7.48,3.23,1.98
2017/1/26,21:50,271.7,78.41,0.37,947.95,14.76,0.6,7.32,3.23,2
2017/1/26,22:00,280.9,79.61,0.81,948.16,13.4,0.38,7.3,2.65,1.71
2017/1/26,22:10,290.1,81.2,0.31,948.33,21.56,0.44,7.12,2.16,1.26
2017/1/26,22:20,288.7,83.5,0.12,948.52,19.33,0.67,6.75,3.72,2.13
2017/1/26,22:30,297.4,84.5,0.1,948.69,16.43,0.68,6.52,4.02,2.43
2017/1/26,22:40,304.4,84.3,0.21,948.92,19.53,0.79,6.53,4.41,2.46
2017/1/26,22:50,321.6,83.5,0.37,949.11,20.05,1.2,6.67,7.15,3.26
2017/1/26,23:00,327.5,83.1,0.6,949.24,20.89,1.34,6.81,7.94,4.15
2017/1/26,23:10,334.9,83.6,0.8,949.36,33.43,1.38,6.73,5.98,2.87
2017/1/26,23:20,338.3,83.7,0.87,949.52,26.05,0.64,6.78,3.23,1.55
2017/1/26,23:30,5.29,82.8,0.82,949.73,26.93,0.56,6.78,2.55,1.17
2017/1/26,23:40,105.2,82.5,0.65,949.85,30.52,0.43,6.89,1.37,0.71
2017/1/26,23:50,160,82.5,0.79,949.93,14.1,0.45,6.87,1.76,0.91
2017/1/27,00:00,257.1,80.3,0.94,949.96,67.36,0.26,7.19,0.98,0.42
2017/1/27,00:10,0.4,78.57,1.28,949.93,20.74,0.36,7.08,1.67,0.64
2017/1/27,00:20,327.2,78.15,1.18,950.07,15.8,0.26,7.17,1.37,0.72
2017/1/27,00:30,344.7,77.82,1.05,950.12,24.9,0.38,7.3,1.47,0.58
2017/1/27,00:40,329.5,77.72,1.06,950.01,26.57,0.5,7.3,2.06,0.9
2017/1/27,00:50,261.1,79.17,0.88,950.11,36.11,0.35,7.25,1.27,0.58
2017/1/27,01:00,251.3,79.67,0.66,950.13,13.42,0.26,7.16,1.27,0.7
2017/1/27,01:10,260.9,79.52,0.75,950.28,13.22,0.27,7.27,1.08,0.47
2017/1/27,01:20,277.2,80.2,0.83,950.45,17.4,0.27,7.22,1.08,0.57
2017/1/27,01:30,209.5,82.5,0.8,950.56,13.07,0.36,6.95,1.57,0.84
2017/1/27,01:40,266.7,84.1,0.73,950.67,36.89,0.21,6.81,0.78,0.24
2017/1/27,01:50,234.6,85,0.84,950.74,11.62,0.11,6.58,0.88,0.55
2017/1/27,02:00,246,85,0.85,950.86,14.05,0.29,6.56,1.47,0.97
2017/1/27,02:10,253.7,85.5,1.27,951.02,15.46,0.28,6.49,1.96,1.13
2017/1/27,02:20,271.5,85.7,1.05,951.09,13.84,0.33,6.49,1.67,0.96
2017/1/27,02:30,274.6,86,0.82,951.18,13.78,0.27,6.51,1.57,0.96
2017/1/27,02:40,278.9,86.5,0.77,951.29,12.88,0.37,6.42,1.96,0.99
2017/1/27,02:50,283.3,87.9,0.92,951.39,16.98,0.46,6.18,2.55,1.41
2017/1/27,03:00,266.5,88.2,1.06,951.49,18.15,0.31,6.2,1.37,0.67
2017/1/27,03:10,257.3,88.6,0.86,951.61,13.05,0.39,6.14,1.67,0.87
2017/1/27,03:20,250.6,88.6,0.83,951.73,10.94,0.4,6.05,1.96,1.11
2017/1/27,03:30,226.2,88.4,1.11,951.81,10.66,0.3,5.97,1.18,0.36
2017/1/27,03:40,72.53,89.8,0.74,951.86,13.02,0.17,5.77,0.69,0.12
2017/1/27,03:50,114.9,90.4,0.94,951.94,5.01,0.17,5.72,0.69,0.23
2017/1/27,04:00,144.7,90.2,1.16,952.08,23.87,0.13,5.8,0.49,0.11
2017/1/27,04:10,359.1,90.1,0.88,952.17,38.67,0.1,5.92,0.39,0.07
2017/1/27,04:20,336.8,89.8,1.45,952.31,17.22,0.13,5.99,0.49,0.15
2017/1/27,04:30,297.8,90.4,1.11,952.43,25.04,0.22,5.96,0.88,0.4
2017/1/27,04:40,278.7,88.1,0.78,952.58,7.85,0.2,6.17,0.98,0.55
2017/1/27,04:50,263.6,88.8,0.45,952.69,14.51,0.46,5.79,2.25,1.11
2017/1/27,05:00,251.5,90.9,0.63,952.72,13.26,0.44,5.31,2.84,1.65
2017/1/27,05:10,248.9,92.5,0.41,952.82,13.3,0.4,5.05,2.55,1.43
2017/1/27,05:20,234.8,92.1,0.53,952.91,8.62,0.39,5.21,2.74,1.49
2017/1/27,05:30,228.8,91.3,0.41,953.01,12.18,0.23,5.36,1.57,1.04
2017/1/27,05:40,252.9,90.5,0.44,953.1,20.78,0.35,5.4,1.67,0.82
2017/1/27,05:50,268.6,90.3,0.37,953.16,15.31,0.27,5.33,1.18,0.45
2017/1/27,06:00,253.7,91.2,0.36,953.19,15.2,0.23,4.93,0.88,0.23
2017/1/27,06:10,244.1,91.8,0.33,953.25,16.17,0.28,4.77,1.47,0.74
2017/1/27,06:20,254.6,91.2,0.42,953.22,8.08,0.28,4.65,2.06,1.34
2017/1/27,06:30,246.4,91.4,0.4,953.21,6.48,0.25,4.53,1.86,1.25
2017/1/27,06:40,248.2,91,0.48,953.35,17.26,0.24,4.63,0.98,0.57
2017/1/27,06:50,314.6,91.3,0.35,953.48,20.9,0.31,4.5,1.18,0.66
2017/1/27,07:00,294.3,92.2,0.9,953.62,27.62,0.4,4.47,1.86,0.85
2017/1/27,07:10,287.4,92.7,0.59,953.69,16.24,0.31,4.28,1.37,0.48
2017/1/27,07:20,244.2,93.2,0.58,953.73,30.33,0.22,4.16,0.88,0.24
2017/1/27,07:30,167,94.4,1.83,953.67,18.75,0.23,3.87,1.18,0.6
2017/1/27,07:40,119.2,95.6,3.77,953.82,15.48,0.25,3.83,0.98,0.33
2017/1/27,07:50,41.3,95.7,8.48,953.98,54.06,0.37,3.93,1.18,0.36
2017/1/27,08:00,307.6,95.1,28.59,954.19,13.78,0.41,4.03,2.25,0.91
2017/1/27,08:10,306.8,93.3,65.26,954.32,20.38,0.51,4.19,2.45,1.57
2017/1/27,08:20,282.4,91.4,100,954.39,23.57,0.4,4.24,2.06,0.94
2017/1/27,08:30,257.1,89.8,136.2,954.55,15.11,0.51,4.07,3.04,1.83
2017/1/27,08:40,237.5,87.5,158,954.68,13.89,0.33,4.46,1.96,0.68
2017/1/27,08:50,244.8,83.2,168.6,954.95,12.88,0.29,5.24,1.08,0.41
2017/1/27,09:00,338.9,82.3,184.4,954.99,60.9,0.26,5.33,1.08,0.5
2017/1/27,09:10,34.26,80.6,204.5,954.99,39.23,0.37,5.74,1.57,0.65
2017/1/27,09:20,89.5,78.42,234.1,955.17,17.23,0.22,6.21,1.08,0.6
2017/1/27,09:30,72.32,77.4,260.2,955.26,26.33,0.45,6.43,2.06,0.81
2017/1/27,09:40,51.96,76.67,288.5,955.38,29.37,0.29,6.79,1.47,0.37
2017/1/27,09:50,348.3,77.87,307.9,955.51,67.43,0.25,6.51,1.27,0.51
2017/1/27,10:00,232.4,72.56,337,955.63,33.67,0.62,6.92,2.84,1.36
2017/1/27,10:10,283.6,70.59,360.8,955.69,43.39,0.8,7.15,2.84,1.08
2017/1/27,10:20,253.2,67.91,383.5,955.79,50.18,0.98,7.3,4.12,1.59
2017/1/27,10:30,225.5,65.87,401.9,955.86,28.28,1.4,7.31,6.37,3.15
2017/1/27,10:40,234.4,65.87,423,955.89,15.47,1.3,6.81,7.25,4.24
2017/1/27,10:50,247.7,66.04,440.5,955.91,25.22,1.76,7.1,6.96,3.61
2017/1/27,11:00,234.9,67.29,455.6,956.15,16.36,1.5,6.97,7.55,4.71
2017/1/27,11:10,255.2,65.05,468,956.2,25.25,1.42,7.49,6.76,3.2
2017/1/27,11:20,225.6,63.28,478.8,956.09,25.23,0.98,7.58,4.8,2.87
2017/1/27,11:30,222.2,60.9,488,956,17.53,0.82,7.75,5.59,3.13
2017/1/27,11:40,226.6,59.93,497.8,955.93,23.68,1.04,8.22,5.29,2.74
2017/1/27,11:50,225.3,59.51,505,955.79,24.89,1.24,8.27,6.27,3.25
2017/1/27,12:00,228.9,60.43,512,955.83,15.22,1.08,8.05,8.04,4.53
2017/1/27,12:10,232.8,60.51,516.9,955.68,23.59,1.61,8.42,8.53,4.5
2017/1/27,12:20,237.2,59.75,517.9,955.55,27.79,1.65,8.76,7.94,3.87
2017/1/27,12:30,234.5,60.81,520.4,955.49,14.07,1.25,8.69,8.04,5.31
2017/1/27,12:40,234.4,59.92,519.1,955.43,33.98,1.46,9.21,7.06,3.6
2017/1/27,12:50,225.2,60.21,517.3,955.41,27.61,1.67,9.14,8.04,4.12
2017/1/27,13:00,233.5,61.15,519.1,955.35,14.89,1.54,8.97,8.82,5.13
2017/1/27,13:10,227.5,60.26,515,955.3,20.95,1.4,9.15,7.25,3.95
2017/1/27,13:20,233.6,59.17,510.1,955.19,22.92,1.46,9.43,7.06,3.98
2017/1/27,13:30,229.9,58.35,516.5,955.29,28.81,1.27,9.87,7.94,3.58
2017/1/27,13:40,220.7,59,555.3,955.32,21.02,1.31,9.55,7.35,4.43
2017/1/27,13:50,236.5,58.42,503.6,955.27,19.79,1.54,9.8,7.55,4.39
2017/1/27,14:00,236.9,58.04,497.9,955.29,30.49,1.66,9.82,6.86,3.42
2017/1/27,14:10,235.8,56.91,502.4,955.32,27.69,1.23,10.03,6.66,3.88
2017/1/27,14:20,224.5,57.21,452.3,955.38,28.26,1.59,9.68,7.84,3.67
2017/1/27,14:30,240.6,57.76,318.9,955.51,12.76,1.33,9.68,7.74,4.82
2017/1/27,14:40,245.9,59.6,125.8,955.66,24.66,1.39,9.3,7.55,4.7
2017/1/27,14:50,241.8,60.86,80.6,955.88,18.96,1.57,8.99,7.84,4.97
2017/1/27,15:00,238.5,62.49,97.8,955.99,15.66,1.43,8.77,8.33,4.71
2017/1/27,15:10,239.9,61.4,133.3,956.1,13.84,1.35,8.91,8.33,4.59
2017/1/27,15:20,242.5,61.14,161.3,956.17,25.73,1.33,9.23,5.78,3.11
2017/1/27,15:30,242.9,59.33,270.6,956.13,21.19,1.16,9.6,6.37,3.95
2017/1/27,15:40,243.7,57.47,245.4,956.12,25.16,1.42,9.76,6.66,3.58
2017/1/27,15:50,231.8,57.2,274.6,956.18,19.8,1.47,9.72,7.94,4.35
2017/1/27,16:00,237.5,57.72,195,956.27,19.69,1.1,9.74,5.98,3.27
2017/1/27,16:10,230.5,59.84,138.2,956.36,18.45,1.42,9.47,6.96,4.2
2017/1/27,16:20,218.2,61.33,98.9,956.43,24.93,1.46,9.16,6.66,3.53
2017/1/27,16:30,242.7,62.3,72.85,956.52,18.24,1.3,8.84,7.84,4.99
2017/1/27,16:40,240.9,63.7,71.04,956.62,14.08,1.39,8.5,10,5.56
2017/1/27,16:50,239.2,65.54,38.67,956.73,15.03,1.24,8.24,9.7,5.41
2017/1/27,17:00,249.6,66.78,26.73,956.86,15.92,1.09,8.14,7.06,3.94
2017/1/27,17:10,244.5,67.15,14.42,956.93,20.97,1.26,8.04,6.57,3.43
2017/1/27,17:20,240.2,67.27,3.43,957.02,12.73,1.08,7.85,7.15,4.02
2017/1/27,17:30,240.3,66.65,0.75,957.12,13.39,1.15,7.82,7.55,4.35
2017/1/27,17:40,249.2,67.3,0.4,957.19,18.27,0.83,7.78,5.29,2.79
2017/1/27,17:50,249.7,67.08,0.39,957.3,19.06,1.35,7.79,6.86,3.34
2017/1/27,18:00,260.9,66.94,0.3,957.33,23.62,1.06,7.79,5.88,3.55
2017/1/27,18:10,252,67.32,0.27,957.43,14.43,0.91,7.71,5.49,3.39
2017/1/27,18:20,256.2,68.01,0.21,957.57,15.52,0.86,7.58,4.61,2.68
2017/1/27,18:30,256,67.93,0.19,957.61,17.66,0.73,7.55,4.31,2.49
2017/1/27,18:40,245.7,67.96,0.15,957.66,16.68,0.57,7.6,2.65,0.98
2017/1/27,18:50,234.1,68.58,0.1,957.69,21.62,0.21,7.57,1.18,0.13
2017/1/27,19:00,330.1,70.11,0.09,957.81,37.39,0.52,7.26,1.86,0.52
2017/1/27,19:10,304.6,71.12,0.17,958.02,20.57,0.42,7.07,2.16,1.06
2017/1/27,19:20,298.9,72.23,0.12,958.16,20.13,0.46,6.78,2.25,1.19
2017/1/27,19:30,289.8,72.59,0.16,958.16,20.32,0.52,6.69,1.96,0.8
2017/1/27,19:40,279.3,72.73,0.16,958.05,15.16,0.33,6.67,1.57,0.79
2017/1/27,19:50,270.6,71.96,0.2,957.98,17.65,0.37,6.82,1.37,0.33
2017/1/27,20:00,126.1,74.53,0.17,958.07,6.59,0.41,6.34,1.37,0.5
2017/1/27,20:10,131.9,74.21,0.19,958.17,21.63,0.36,6.51,1.47,0.69
2017/1/27,20:20,79.52,73.74,0.27,958.2,44.2,0.44,6.67,1.57,0.66
2017/1/27,20:30,72.47,73.35,0.28,958.2,14.96,0.29,6.7,1.27,0.66
2017/1/27,20:40,75.37,75.07,0.25,958.19,14.34,0.23,6.3,2.16,1.46
2017/1/27,20:50,97,75.45,0.25,958.15,11.62,0.2,6.15,1.67,1.13
2017/1/27,21:00,102.9,75.53,0.2,958.14,19.1,0.22,6.16,1.18,0.69
2017/1/27,21:10,177.4,76.6,0.12,958.2,20.16,0.21,5.96,1.18,0.67
2017/1/27,21:20,281.2,77.64,0.17,958.23,30.64,0.26,5.76,0.98,0.44
2017/1/27,21:30,27.69,78.9,0.17,958.22,42.69,0.3,5.32,0.98,0.31
2017/1/27,21:40,55.67,79.82,0.22,958.23,7.84,0.31,4.92,1.67,0.97
2017/1/27,21:50,40.28,81.2,0.25,958.3,24.11,0.19,4.41,1.37,0.83
2017/1/27,22:00,38.79,84.2,0.21,958.32,17.96,0.24,3.69,1.08,0.56
2017/1/27,22:10,72.74,83.2,0.29,958.26,12.43,0.22,3.95,1.37,0.77
2017/1/27,22:20,78.13,82.8,0.39,958.24,9.46,0.32,3.98,2.06,1.23
2017/1/27,22:30,84.7,83.2,0.44,958.26,7.79,0.34,3.76,2.35,1.76
2017/1/27,22:40,91.9,83.7,0.32,958.28,5.7,0.25,3.56,2.45,1.77
2017/1/27,22:50,96.3,83.8,0.42,958.27,11.53,0.28,3.56,1.67,1.1
2017/1/27,23:00,104.7,84.3,0.55,958.27,14.4,0.3,3.56,1.76,0.89
